Date,Adj Close,Yesterday,Return
2015-10-08,22.532732009887695,,
2015-10-09,22.495439529418945,22.532732009887695,-0.0016550359029870638
2015-10-12,22.637149810791016,22.495439529418945,0.006299511560409626
2015-10-13,22.495439529418945,22.637149810791016,-0.006260076138406688
2015-10-14,22.495439529418945,22.495439529418945,0.0
2015-10-15,22.428302764892578,22.495439529418945,-0.002984461114376871
2015-10-16,22.854948043823242,22.428302764892578,0.019022628836565355
2015-10-19,23.121967315673828,22.854948043823242,0.01168321500178384
2015-10-20,23.14434051513672,23.121967315673828,0.0009676166027500769
2015-10-21,23.16299057006836,23.14434051513672,0.0008058149213386846
2015-10-22,23.456119537353516,23.16299057006836,0.012655057057439849
2015-10-23,23.174179077148438,23.456119537353516,-0.012019910614630532
2015-10-26,23.204011917114258,23.174179077148438,0.001287331036258274
2015-10-27,23.209980010986328,23.204011917114258,0.00025720094841308496
2015-10-28,23.125696182250977,23.209980010986328,-0.0036313615391075837
2015-10-29,23.230865478515625,23.125696182250977,0.004547724550033919
2015-10-30,23.084674835205078,23.230865478515625,-0.006292948639634066
2015-11-02,23.084674835205078,23.084674835205078,0.0
2015-11-03,23.383020401000977,23.084674835205078,0.012923966567677582
2015-11-04,23.286062240600586,23.383020401000977,-0.004146519942147425
2015-11-05,23.196557998657227,23.286062240600586,-0.003843683015984712
2015-11-06,22.33880043029785,23.196557998657227,-0.036977795085332395
2015-11-09,22.1597900390625,22.33880043029785,-0.008013429001879702
2015-11-10,22.398469924926758,22.1597900390625,0.010770855023604524
2015-11-11,22.476049423217773,22.398469924926758,0.0034636070477599514
2015-11-12,22.33880043029785,22.476049423217773,-0.006106455379927381
2015-11-13,22.047908782958984,22.33880043029785,-0.013021811455208412
2015-11-16,22.025537490844727,22.047908782958984,-0.0010146673017601003
2015-11-17,22.36863899230957,22.025537490844727,0.01557744057812253
2015-11-18,22.633420944213867,22.36863899230957,0.011837195459023233
2015-11-19,22.756486892700195,22.633420944213867,0.005437355174441245
2015-11-20,22.942956924438477,22.756486892700195,0.008194148447320176
2015-11-23,23.062299728393555,22.942956924438477,0.005201718520769921
2015-11-24,22.711740493774414,23.062299728393555,-0.015200532416441691
2015-11-25,22.711740493774414,22.711740493774414,0.0
2015-11-27,22.883291244506836,22.711740493774414,0.007553395160509437
2015-11-30,22.93549919128418,22.883291244506836,0.0022814876679890326
2015-12-01,23.31515121459961,22.93549919128418,0.016553030747187877
2015-12-02,22.838539123535156,23.31515121459961,-0.02044216169466684
2015-12-03,22.383556365966797,22.838539123535156,-0.01992171018940081
2015-12-04,22.838539123535156,22.383556365966797,0.020326651856813087
2015-12-07,22.838539123535156,22.838539123535156,0.0
2015-12-08,22.913127899169922,22.838539123535156,0.0032659171075395867
2015-12-09,22.786325454711914,22.913127899169922,-0.005534052138844016
2015-12-10,22.59986114501953,22.786325454711914,-0.00818316713956284
2015-12-11,22.479026794433594,22.59986114501953,-0.0053466855309669235
2015-12-14,22.54839324951172,22.479026794433594,0.003085829992217545
2015-12-15,22.808698654174805,22.54839324951172,0.011544299488777224
2015-12-16,23.218931198120117,22.808698654174805,0.01798579349770248
2015-12-17,23.189090728759766,23.218931198120117,-0.0012851784221130534
2015-12-18,22.887451171875,23.189090728759766,-0.01300782166981061
2015-12-21,22.925151824951172,22.887451171875,0.0016472193776867526
2015-12-22,23.13631248474121,22.925151824951172,0.00921087290511276
2015-12-23,23.3625431060791,23.13631248474121,0.009778162422689161
2015-12-24,23.385168075561523,23.3625431060791,0.000968429223637674
2015-12-28,23.32257652282715,23.385168075561523,-0.0026765491927246733
2015-12-29,23.709436416625977,23.32257652282715,0.01658735660788533
2015-12-30,23.709436416625977,23.709436416625977,0.0
2015-12-31,23.516387939453125,23.709436416625977,-0.008142263433873885
2016-01-04,22.97039794921875,23.516387939453125,-0.02321742572201639
2016-01-05,23.666454315185547,22.97039794921875,0.030302320730602343
2016-01-06,23.437952041625977,23.666454315185547,-0.009655112274801222
2016-01-07,23.008106231689453,23.437952041625977,-0.018339734170166152
2016-01-08,22.706464767456055,23.008106231689453,-0.01311022563942888
2016-01-11,22.84220314025879,22.706464767456055,0.005977961527383198
2016-01-12,22.593341827392578,22.84220314025879,-0.01089480341883482
2016-01-13,22.35956573486328,22.593341827392578,-0.010347123250526068
2016-01-14,22.43497657775879,22.35956573486328,0.00337264344888087
2016-01-15,22.057920455932617,22.43497657775879,-0.016806619811672613
2016-01-19,22.208742141723633,22.057920455932617,0.00683752967975053
2016-01-20,21.612993240356445,22.208742141723633,-0.02682497268712721
2016-01-21,21.778900146484375,21.612993240356445,0.007676257716036445
2016-01-22,22.23137092590332,21.778900146484375,0.020775648741471673
2016-01-25,22.23137092590332,22.23137092590332,0.0
2016-01-26,22.42894744873047,22.23137092590332,0.008887284706177893
2016-01-27,22.23137092590332,22.42894744873047,-0.008808996645017853
2016-01-28,21.990049362182617,22.23137092590332,-0.010855001453802499
2016-01-29,22.01267433166504,21.990049362182617,0.0010288730648022628
2016-02-01,22.480228424072266,22.01267433166504,0.021240222126697895
2016-02-02,22.19366455078125,22.480228424072266,-0.012747373731494536
2016-02-03,22.216283798217773,22.19366455078125,0.0010191758726806207
2016-02-04,22.349760055541992,22.216283798217773,0.006008037101818371
2016-02-05,21.94329261779785,22.349760055541992,-0.018186657786661575
2016-02-08,20.780447006225586,21.94329261779785,-0.05299321445629815
2016-02-09,20.617555618286133,20.780447006225586,-0.007838685466710736
2016-02-10,21.054950714111328,20.617555618286133,0.02121469217414215
2016-02-11,20.527061462402344,21.054950714111328,-0.0250719775541999
2016-02-12,20.73067283630371,20.527061462402344,0.009919168131995155
2016-02-16,20.73067283630371,20.73067283630371,0.0
2016-02-17,21.379215240478516,20.73067283630371,0.031284194647029126
2016-02-18,21.643157958984375,21.379215240478516,0.01234576272033228
2016-02-19,21.612993240356445,21.643157958984375,-0.0013937300039621942
2016-02-22,21.944801330566406,21.612993240356445,0.015352250681798145
2016-02-23,21.831684112548828,21.944801330566406,-0.00515462483864093
2016-02-24,21.84978675842285,21.831684112548828,0.0008291914531512507
2016-02-25,21.990049362182617,21.84978675842285,0.006419403782313616
2016-02-26,22.148418426513672,21.990049362182617,0.007201851242926715
2016-02-29,22.118247985839844,22.148418426513672,-0.0013621939089660398
2016-03-01,22.64613151550293,22.118247985839844,0.023866426038854353
2016-03-02,22.894987106323242,22.64613151550293,0.010988878636951865
2016-03-03,22.926664352416992,22.894987106323242,0.0013835887282505276
2016-03-04,22.993022918701172,22.926664352416992,0.00289438381720732
2016-03-07,22.97793960571289,22.993022918701172,-0.0006559952139226274
2016-03-08,22.943252563476562,22.97793960571289,-0.0015095801813189576
2016-03-09,22.873123168945312,22.943252563476562,-0.0030566457104207276
2016-03-10,22.765277862548828,22.873123168945312,-0.004714935761064114
2016-03-11,23.294668197631836,22.765277862548828,0.023254288319226192
2016-03-14,23.370084762573242,23.294668197631836,0.003237503290520068
2016-03-15,23.52467918395996,23.370084762573242,0.0066150560837630705
2016-03-16,23.347463607788086,23.52467918395996,-0.007533177170497078
2016-03-17,24.128726959228516,23.347463607788086,0.033462450764023086
2016-03-18,23.95894432067871,24.128726959228516,-0.007036535281645595
2016-03-21,23.83713722229004,23.95894432067871,-0.005083992715135677
2016-03-22,23.79526138305664,23.83713722229004,-0.0017567478360715422
2016-03-23,23.70771026611328,23.79526138305664,-0.0036793509234447803
2016-03-24,23.74578094482422,23.70771026611328,0.0016058353288277692
2016-03-28,23.898038864135742,23.74578094482422,0.006411998816350175
2016-03-29,24.415740966796875,23.898038864135742,0.021662953416569198
2016-03-30,24.362445831298828,24.415740966796875,-0.0021828186812156663
2016-03-31,24.484262466430664,24.362445831298828,0.005000180851108805
2016-04-01,24.535274505615234,24.484262466430664,0.0020834623568715114
2016-04-04,24.499494552612305,24.535274505615234,-0.0014583066105390815
2016-04-05,24.28023338317871,24.499494552612305,-0.008949620122273691
2016-04-06,24.347225189208984,24.28023338317871,0.0027591088179854647
2016-04-07,24.149282455444336,24.347225189208984,-0.008129991497034302
2016-04-08,24.377670288085938,24.149282455444336,0.009457334107668804
2016-04-11,24.362445831298828,24.377670288085938,-0.0006245246821042616
2016-04-12,24.46903419494629,24.362445831298828,0.004375109313143147
2016-04-13,24.375396728515625,24.46903419494629,-0.0038267741049625684
2016-04-14,24.278703689575195,24.375396728515625,-0.003966829340968759
2016-04-15,24.446195602416992,24.278703689575195,0.006898717286694126
2016-04-18,24.53755760192871,24.446195602416992,0.00373726861216335
2016-04-19,24.453807830810547,24.53755760192871,-0.003413125808070691
2016-04-20,24.210186004638672,24.453807830810547,-0.009962531310355844
2016-04-21,23.649850845336914,24.210186004638672,-0.023144603647175514
2016-04-22,23.951337814331055,23.649850845336914,0.012747943780524323
2016-04-25,24.119586944580078,23.951337814331055,0.007024623490899668
